 Time,0.0000,7.8125,15.6250,23.4375,31.2500,39.0625,46.8750,54.6875,62.5000,70.3125,78.1250,85.9375,93.7500,101.5625,109.3750,117.1875,125.0000,132.8125,140.6250,148.4375,156.2500,164.0625,171.8750,179.6875,187.5000,195.3125,203.1250,210.9375,218.7500,226.5625,234.3750,242.1875,250.0000,257.8125,265.6250,273.4375,281.2500,289.0625,296.8750,304.6875,312.5000,320.3125,328.1250,335.9375,343.7500,351.5625,359.3750,367.1875,375.0000,382.8125,390.6250,398.4375,406.2500,414.0625,421.8750,429.6875,437.5000,445.3125,453.1250,460.9375,468.7500,476.5625,484.3750,492.1875,500.0000,507.8125,515.6250,523.4375,531.2500,539.0625,546.8750,554.6875,562.5000,570.3125,578.1250,585.9375,593.7500,601.5625,609.3750,617.1875,625.0000,632.8125,640.6250,648.4375,656.2500,664.0625,671.8750,679.6875,687.5000,695.3125,703.1250,710.9375,718.7500,726.5625,734.3750,742.1875,750.0000,757.8125,765.6250,773.4375,781.2500,789.0625,796.8750,804.6875,812.5000,820.3125,828.1250,835.9375,843.7500,851.5625,859.3750,867.1875,875.0000,882.8125,890.6250,898.4375,906.2500,914.0625,921.8750,929.6875,937.5000,945.3125,953.1250,960.9375,968.7500,976.5625,984.3750,992.1875,1000.0000,1007.8125,1015.6250,1023.4375,1031.2500,1039.0625,1046.8750,1054.6875,1062.5000,1070.3125,1078.1250,1085.9375,1093.7500,1101.5625,1109.3750,1117.1875,1125.0000,1132.8125,1140.6250,1148.4375,1156.2500,1164.0625,1171.8750,1179.6875,1187.5000,1195.3125,1203.1250,1210.9375,1218.7500,1226.5625,1234.3750,1242.1875,1250.0000,1257.8125,1265.6250,1273.4375,1281.2500,1289.0625,1296.8750,1304.6875,1312.5000,1320.3125,1328.1250,1335.9375,1343.7500,1351.5625,1359.3750,1367.1875,1375.0000,1382.8125,1390.6250,1398.4375,1406.2500,1414.0625,1421.8750,1429.6875,1437.5000,1445.3125,1453.1250,1460.9375,1468.7500,1476.5625,1484.3750,1492.1875,1500.0000,1507.8125,1515.6250,1523.4375,1531.2500,1539.0625,1546.8750,1554.6875,1562.5000,1570.3125,1578.1250,1585.9375,1593.7500,1601.5625,1609.3750,1617.1875,1625.0000,1632.8125,1640.6250,1648.4375,1656.2500,1664.0625,1671.8750,1679.6875,1687.5000,1695.3125,1703.1250,1710.9375,1718.7500,1726.5625,1734.3750,1742.1875,1750.0000,1757.8125,1765.6250,1773.4375,1781.2500,1789.0625,1796.8750,1804.6875,1812.5000,1820.3125,1828.1250,1835.9375,1843.7500,1851.5625,1859.3750,1867.1875,1875.0000,1882.8125,1890.6250,1898.4375,1906.2500,1914.0625,1921.8750,1929.6875,1937.5000,1945.3125,1953.1250,1960.9375,1968.7500,1976.5625,1984.3750,1992.1875,2000.0000,2007.8125,2015.6250,2023.4375,2031.2500,2039.0625,2046.8750,2054.6875,2062.5000,2070.3125,2078.1250,2085.9375,2093.7500,2101.5625,2109.3750,2117.1875,2125.0000,2132.8125,2140.6250,2148.4375,2156.2500,2164.0625,2171.8750,2179.6875,2187.5000,2195.3125,2203.1250,2210.9375,2218.7500,2226.5625,2234.3750,2242.1875,2250.0000,2257.8125,2265.6250,2273.4375,2281.2500,2289.0625,2296.8750,2304.6875,2312.5000,2320.3125,2328.1250,2335.9375,2343.7500,2351.5625,2359.3750,2367.1875,2375.0000,2382.8125,2390.6250,2398.4375,2406.2500,2414.0625,2421.8750,2429.6875,2437.5000,2445.3125,2453.1250,2460.9375,2468.7500,2476.5625,2484.3750,2492.1875,2500.0000,2507.8125,2515.6250,2523.4375,2531.2500,2539.0625,2546.8750,2554.6875,2562.5000,2570.3125,2578.1250,2585.9375,2593.7500,2601.5625,2609.3750,2617.1875,2625.0000,2632.8125,2640.6250,2648.4375,2656.2500,2664.0625,2671.8750,2679.6875,2687.5000,2695.3125,2703.1250,2710.9375,2718.7500,2726.5625,2734.3750,2742.1875,2750.0000,2757.8125,2765.6250,2773.4375,2781.2500,2789.0625,2796.8750,2804.6875,2812.5000,2820.3125,2828.1250,2835.9375,2843.7500,2851.5625,2859.3750,2867.1875,2875.0000,2882.8125,2890.6250,2898.4375,2906.2500,2914.0625,2921.8750,2929.6875,2937.5000,2945.3125,2953.1250,2960.9375,2968.7500,2976.5625,2984.3750,2992.1875,3000.0000,3007.8125,3015.6250,3023.4375,3031.2500,3039.0625,3046.8750,3054.6875,3062.5000,3070.3125,3078.1250,3085.9375,3093.7500,3101.5625,3109.3750,3117.1875,3125.0000,3132.8125,3140.6250,3148.4375,3156.2500,3164.0625,3171.8750,3179.6875,3187.5000,3195.3125,3203.1250,3210.9375,3218.7500,3226.5625,3234.3750,3242.1875,3250.0000,3257.8125,3265.6250,3273.4375,3281.2500,3289.0625,3296.8750,3304.6875,3312.5000,3320.3125,3328.1250,3335.9375,3343.7500,3351.5625,3359.3750,3367.1875,3375.0000,3382.8125,3390.6250,3398.4375,3406.2500,3414.0625,3421.8750,3429.6875,3437.5000,3445.3125,3453.1250,3460.9375,3468.7500,3476.5625,3484.3750,3492.1875,3500.0000,3507.8125,3515.6250,3523.4375,3531.2500,3539.0625,3546.8750,3554.6875,3562.5000,3570.3125,3578.1250,3585.9375,3593.7500,3601.5625,3609.3750,3617.1875,3625.0000,3632.8125,3640.6250,3648.4375,3656.2500,3664.0625,3671.8750,3679.6875,3687.5000,3695.3125,3703.1250,3710.9375,3718.7500,3726.5625,3734.3750,3742.1875,3750.0000,3757.8125,3765.6250,3773.4375,3781.2500,3789.0625,3796.8750,3804.6875,3812.5000,3820.3125,3828.1250,3835.9375,3843.7500,3851.5625,3859.3750,3867.1875,3875.0000,3882.8125,3890.6250,3898.4375,3906.2500,3914.0625,3921.8750,3929.6875,3937.5000,3945.3125,3953.1250,3960.9375,3968.7500,3976.5625,3984.3750,3992.1875,4000.0000,4007.8125,4015.6250,4023.4375,4031.2500,4039.0625,4046.8750,4054.6875,4062.5000,4070.3125,4078.1250,4085.9375,4093.7500,4101.5625,4109.3750,4117.1875,4125.0000,4132.8125,4140.6250,4148.4375,4156.2500,4164.0625,4171.8750,4179.6875,4187.5000,4195.3125,4203.1250,4210.9375,4218.7500,4226.5625,4234.3750,4242.1875,4250.0000,4257.8125,4265.6250,4273.4375,4281.2500,4289.0625,4296.8750,4304.6875,4312.5000,4320.3125,4328.1250,4335.9375,4343.7500,4351.5625,4359.3750,4367.1875,4375.0000,4382.8125,4390.6250,4398.4375,4406.2500,4414.0625,4421.8750,4429.6875,4437.5000,4445.3125,4453.1250,4460.9375,4468.7500,4476.5625,4484.3750,4492.1875,4500.0000,4507.8125,4515.6250,4523.4375,4531.2500,4539.0625,4546.8750,4554.6875,4562.5000,4570.3125,4578.1250,4585.9375,4593.7500,4601.5625,4609.3750,4617.1875,4625.0000,4632.8125,4640.6250,4648.4375,4656.2500,4664.0625,4671.8750,4679.6875,4687.5000,4695.3125,4703.1250,4710.9375,4718.7500,4726.5625,4734.3750,4742.1875,4750.0000,4757.8125,4765.6250,4773.4375,4781.2500,4789.0625,4796.8750,4804.6875,4812.5000,4820.3125,4828.1250,4835.9375,4843.7500,4851.5625,4859.3750,4867.1875,4875.0000,4882.8125,4890.6250,4898.4375,4906.2500,4914.0625,4921.8750,4929.6875,4937.5000,4945.3125,4953.1250,4960.9375,4968.7500,4976.5625,4984.3750,4992.1875,5000.0000,5007.8125,5015.6250,5023.4375,5031.2500,5039.0625,5046.8750,5054.6875,5062.5000,5070.3125,5078.1250,5085.9375,5093.7500,5101.5625,5109.3750,5117.1875,5125.0000,5132.8125,5140.6250,5148.4375,5156.2500,5164.0625,5171.8750,5179.6875,5187.5000,5195.3125,5203.1250,5210.9375,5218.7500,5226.5625,5234.3750,5242.1875,5250.0000,5257.8125,5265.6250,5273.4375,5281.2500,5289.0625,5296.8750,5304.6875,5312.5000,5320.3125,5328.1250,5335.9375,5343.7500,5351.5625,5359.3750,5367.1875,5375.0000,5382.8125,5390.6250,5398.4375,5406.2500,5414.0625,5421.8750,5429.6875,5437.5000,5445.3125,5453.1250,5460.9375,5468.7500,5476.5625,5484.3750,5492.1875,5500.0000,5507.8125,5515.6250,5523.4375,5531.2500,5539.0625,5546.8750,5554.6875,5562.5000,5570.3125,5578.1250,5585.9375,5593.7500,5601.5625,5609.3750,5617.1875,5625.0000,5632.8125,5640.6250,5648.4375,5656.2500,5664.0625,5671.8750,5679.6875,5687.5000,5695.3125,5703.1250,5710.9375,5718.7500,5726.5625,5734.3750,5742.1875,5750.0000,5757.8125,5765.6250,5773.4375,5781.2500,5789.0625,5796.8750,5804.6875,5812.5000,5820.3125,5828.1250,5835.9375,5843.7500,5851.5625,5859.3750,5867.1875,5875.0000,5882.8125,5890.6250,5898.4375,5906.2500,5914.0625,5921.8750,5929.6875,5937.5000,5945.3125,5953.1250,5960.9375,5968.7500,5976.5625,5984.3750,5992.1875,6000.0000,6007.8125,6015.6250,6023.4375,6031.2500,6039.0625,6046.8750,6054.6875,6062.5000,6070.3125,6078.1250,6085.9375,6093.7500,6101.5625,6109.3750,6117.1875,6125.0000,6132.8125,6140.6250,6148.4375,6156.2500,6164.0625,6171.8750,6179.6875,6187.5000,6195.3125,6203.1250,6210.9375,6218.7500,6226.5625,6234.3750,6242.1875,6250.0000,6257.8125,6265.6250,6273.4375,6281.2500,6289.0625,6296.8750,6304.6875,6312.5000,6320.3125,6328.1250,6335.9375,6343.7500,6351.5625,6359.3750,6367.1875,6375.0000,6382.8125,6390.6250,6398.4375,6406.2500,6414.0625,6421.8750,6429.6875,6437.5000,6445.3125,6453.1250,6460.9375,6468.7500,6476.5625,6484.3750,6492.1875,6500.0000,6507.8125,6515.6250,6523.4375,6531.2500,6539.0625,6546.8750,6554.6875,6562.5000,6570.3125,6578.1250,6585.9375,6593.7500,6601.5625,6609.3750,6617.1875,6625.0000,6632.8125,6640.6250,6648.4375,6656.2500,6664.0625,6671.8750,6679.6875,6687.5000,6695.3125,6703.1250,6710.9375,6718.7500,6726.5625,6734.3750,6742.1875,6750.0000,6757.8125,6765.6250,6773.4375,6781.2500,6789.0625,6796.8750,6804.6875,6812.5000,6820.3125,6828.1250,6835.9375,6843.7500,6851.5625,6859.3750,6867.1875,6875.0000,6882.8125,6890.6250,6898.4375,6906.2500,6914.0625,6921.8750,6929.6875,6937.5000,6945.3125,6953.1250,6960.9375,6968.7500,6976.5625,6984.3750,6992.1875,7000.0000,7007.8125,7015.6250,7023.4375,7031.2500,7039.0625,7046.8750,7054.6875,7062.5000,7070.3125,7078.1250,7085.9375,7093.7500,7101.5625,7109.3750,7117.1875,7125.0000,7132.8125,7140.6250,7148.4375,7156.2500,7164.0625,7171.8750,7179.6875,7187.5000,7195.3125,7203.1250,7210.9375,7218.7500,7226.5625,7234.3750,7242.1875,7250.0000,7257.8125,7265.6250,7273.4375,7281.2500,7289.0625,7296.8750,7304.6875,7312.5000,7320.3125,7328.1250,7335.9375,7343.7500,7351.5625,7359.3750,7367.1875,7375.0000,7382.8125,7390.6250,7398.4375,7406.2500,7414.0625,7421.8750,7429.6875,7437.5000,7445.3125,7453.1250,7460.9375,7468.7500,7476.5625,7484.3750,7492.1875,7500.0000,7507.8125,7515.6250,7523.4375,7531.2500,7539.0625,7546.8750,7554.6875,7562.5000,7570.3125,7578.1250,7585.9375,7593.7500,7601.5625,7609.3750,7617.1875,7625.0000,7632.8125,7640.6250,7648.4375,7656.2500,7664.0625,7671.8750,7679.6875,7687.5000,7695.3125,7703.1250,7710.9375,7718.7500,7726.5625,7734.3750,7742.1875,7750.0000,7757.8125,7765.6250,7773.4375,7781.2500,7789.0625,7796.8750,7804.6875,7812.5000,7820.3125,7828.1250,7835.9375,7843.7500,7851.5625,7859.3750,7867.1875,7875.0000,7882.8125,7890.6250,7898.4375,7906.2500,7914.0625,7921.8750,7929.6875,7937.5000,7945.3125,7953.1250,7960.9375,7968.7500,7976.5625,7984.3750,7992.1875,8000.0000,8007.8125,8015.6250,8023.4375,8031.2500,8039.0625,8046.8750,8054.6875,8062.5000,8070.3125,8078.1250,8085.9375,8093.7500,8101.5625,8109.3750,8117.1875,8125.0000,8132.8125,8140.6250,8148.4375,8156.2500,8164.0625,8171.8750,8179.6875,8187.5000,8195.3125,8203.1250,8210.9375,8218.7500,8226.5625,8234.3750,8242.1875,8250.0000,8257.8125,8265.6250,8273.4375,8281.2500,8289.0625,8296.8750,8304.6875,8312.5000,8320.3125,8328.1250,8335.9375,8343.7500,8351.5625,8359.3750,8367.1875,8375.0000,8382.8125,8390.6250,8398.4375,8406.2500,8414.0625,8421.8750,8429.6875,8437.5000,8445.3125,8453.1250,8460.9375,8468.7500,8476.5625,8484.3750,8492.1875,8500.0000,8507.8125,8515.6250,8523.4375,8531.2500,8539.0625,8546.8750,8554.6875,8562.5000,8570.3125,8578.1250,8585.9375,8593.7500,8601.5625,8609.3750,8617.1875,8625.0000,8632.8125,8640.6250,8648.4375,8656.2500,8664.0625,8671.8750,8679.6875,8687.5000,8695.3125,8703.1250,8710.9375,8718.7500,8726.5625,8734.3750,8742.1875,8750.0000,8757.8125,8765.6250,8773.4375,8781.2500,8789.0625,8796.8750,8804.6875,8812.5000,8820.3125,8828.1250,8835.9375,8843.7500,8851.5625,8859.3750,8867.1875,8875.0000,8882.8125,8890.6250,8898.4375,8906.2500,8914.0625,8921.8750,8929.6875,8937.5000,8945.3125,8953.1250,8960.9375,8968.7500,8976.5625,8984.3750,8992.1875,9000.0000,9007.8125,9015.6250,9023.4375,9031.2500,9039.0625,9046.8750,9054.6875,9062.5000,9070.3125,9078.1250,9085.9375,9093.7500,9101.5625,9109.3750,9117.1875,9125.0000,9132.8125,9140.6250,9148.4375,9156.2500,9164.0625,9171.8750,9179.6875,9187.5000,9195.3125,9203.1250,9210.9375,9218.7500,9226.5625,9234.3750,9242.1875,9250.0000,9257.8125,9265.6250,9273.4375,9281.2500,9289.0625,9296.8750,9304.6875,9312.5000,9320.3125,9328.1250,9335.9375,9343.7500,9351.5625,9359.3750,9367.1875,9375.0000,9382.8125,9390.6250,9398.4375,9406.2500,9414.0625,9421.8750,9429.6875,9437.5000,9445.3125,9453.1250,9460.9375,9468.7500,9476.5625,9484.3750,9492.1875,9500.0000,9507.8125,9515.6250,9523.4375,9531.2500,9539.0625,9546.8750,9554.6875,9562.5000,9570.3125,9578.1250,9585.9375,9593.7500,9601.5625,9609.3750,9617.1875,9625.0000,9632.8125,9640.6250,9648.4375,9656.2500,9664.0625,9671.8750,9679.6875,9687.5000,9695.3125,9703.1250,9710.9375,9718.7500,9726.5625,9734.3750,9742.1875,9750.0000,9757.8125,9765.6250,9773.4375,9781.2500,9789.0625,9796.8750,9804.6875,9812.5000,9820.3125,9828.1250,9835.9375,9843.7500,9851.5625,9859.3750,9867.1875,9875.0000,9882.8125,9890.6250,9898.4375,9906.2500,9914.0625,9921.8750,9929.6875,9937.5000,9945.3125,9953.1250,9960.9375,9968.7500,9976.5625,9984.3750,9992.1875,10000.0000
